srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff
503,8/26/2013 0:00,5,219,NULL,NULL,219,79828,2,4,1,2.71,0.0225,4.35,55,0,21344,1,70,2,1,1,1,NULL,1085.82,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,10/4/2013 0:00,5,219,NULL,NULL,219,87678,3,4.5,1,2.08,0.0132,4.81,110,0,21344,1,70,2,1,1,1,NULL,1082.08,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,8/7/2013 0:00,5,219,NULL,NULL,219,87809,4,4.5,1,1.95,0.0318,4.85,123,1,21344,1,70,2,1,1,1,NULL,1081.37,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
503,8/13/2013 0:00,5,219,NULL,NULL,219,95343,3,4,1,2.77,0.0215,4.49,89,0,21344,1,70,2,1,1,1,NULL,1084.7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,8/23/2013 0:00,5,219,NULL,NULL,219,107876,4,4.5,0,2.48,0.0222,5.24,172,0,21344,1,70,2,1,1,1,NULL,1085.68,0,NULL,NULL,NULL,-1,0,11,-1,0,11,NULL,NULL,NULL,-1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,11
503,11/12/2013 0:00,5,219,NULL,NULL,219,110228,2,4,1,2.83,0.0533,4.05,42,0,21344,1,70,2,1,1,1,NULL,1083.48,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,7/21/2013 0:00,5,219,NULL,NULL,219,112065,2,3,1,2.94,0.0832,3.92,39,0,21344,1,70,2,1,1,1,NULL,1084.32,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,7/26/2013 0:00,5,219,NULL,NULL,219,119639,3,4,1,3.22,0.0171,4.43,60,0,21344,1,70,2,1,1,1,NULL,1086.12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,7/7/2013 0:00,5,219,NULL,NULL,219,122161,3,3.5,0,3,0.0839,4.57,80,1,21344,1,70,2,1,1,1,NULL,1084.31,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,6/12/2013 0:00,5,219,NULL,NULL,219,126801,3,4,1,3.18,0.049,4.59,120,0,21344,1,70,2,1,1,1,NULL,1085.5,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
503,6/20/2013 0:00,5,219,NULL,NULL,219,128439,2,3.5,1,3.18,0.0574,4.31,64,0,21344,1,70,2,1,1,1,NULL,1085.41,0,NULL,NULL,NULL,0,0,NULL,1,0,28,NULL,NULL,NULL,-1,0,21,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,21
503,6/21/2013 0:00,5,219,NULL,NULL,219,136051,4,4,1,2.64,0.0469,4.96,104,0,21344,1,70,2,1,1,1,NULL,1086.14,0,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,8
504,7/5/2013 0:00,14,100,NULL,NULL,219,1753,2,3,0,3.69,0.1144,5.06,185.15,0,27770,3,48,2,1,1,1,NULL,1025.52,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,5
504,6/26/2013 0:00,14,100,NULL,NULL,219,3367,4,4.5,1,3.74,0.5693,5.64,267.33,0,27770,3,48,2,1,1,1,NULL,1024.56,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,10/12/2013 0:00,14,100,NULL,NULL,219,5124,2,4,1,4.14,0.2196,5.22,250.5,0,27770,3,48,2,1,1,1,NULL,1025.03,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,12/1/2013 0:00,14,100,NULL,NULL,219,23190,4,4.5,1,3.71,0.4356,5.93,383.17,1,27770,3,48,2,1,1,1,NULL,1024.51,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,8/7/2013 0:00,14,100,NULL,NULL,219,29927,4,4.5,1,3.64,0.568,5.56,229.7,1,27770,3,48,2,1,1,1,NULL,1024.4,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,6/17/2013 0:00,14,100,NULL,NULL,219,38091,3,4,0,4.09,0.2034,5.04,218.81,0,27770,3,48,2,1,1,1,NULL,1025.07,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,11/3/2013 0:00,14,100,NULL,NULL,219,44796,3,3,0,5,NULL,4.97,270.3,0,27770,3,48,2,1,1,1,NULL,1025.33,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,25
504,11/30/2013 0:00,14,100,NULL,NULL,219,51742,2,3.5,0,4.03,0.1785,5.07,177.23,0,27770,3,48,2,1,1,1,NULL,1025.13,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,11/9/2013 0:00,14,100,NULL,NULL,219,52451,2,3.5,1,4.13,0.2177,5.15,217.82,0,27770,3,48,2,1,1,1,NULL,1025.03,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,7/17/2013 0:00,14,100,NULL,NULL,219,55019,3,3.5,0,3.5,0.0822,5.05,188.12,0,27770,3,48,2,1,1,1,NULL,1025.69,0,NULL,NULL,NULL,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,1,0,10
504,6/29/2013 0:00,14,100,NULL,NULL,219,55070,2,3,1,3.66,0.1061,4.9,182.18,0,27770,3,48,2,1,1,1,NULL,1025.57,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,6/9/2013 0:00,14,100,NULL,NULL,219,59324,4,3.5,0,4.47,0.1975,5.26,193.07,1,27770,3,48,2,1,1,1,NULL,1025.11,0,NULL,NULL,NULL,0,0,11,0,0,11,NULL,NULL,NULL,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,9
504,9/25/2013 0:00,14,100,NULL,NULL,219,66475,2,3.5,1,3.4,0.0562,5.21,151.49,0,27770,3,48,2,1,1,1,NULL,1025.78,0,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,13,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11
504,8/8/2013 0:00,14,100,NULL,NULL,219,68495,3,4,1,3.71,0.5525,5.52,195.05,0,27770,3,48,2,1,1,1,NULL,1024.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,8/27/2013 0:00,14,100,NULL,NULL,219,72424,4,4,1,3.76,0.5839,5.63,218.81,0,27770,3,48,2,1,1,1,NULL,1024.55,0,NULL,NULL,NULL,0,0,NULL,0,0,9,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,7/8/2013 0:00,14,100,NULL,NULL,219,77990,3,4.5,1,3.66,0.5467,5.61,336.63,0,27770,3,48,2,1,1,1,NULL,1024.51,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,8/3/2013 0:00,14,100,NULL,NULL,219,78572,2,3.5,1,3.64,0.0987,4.92,184.16,0,27770,3,48,2,1,1,1,NULL,1025.61,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,-1,0,5,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,5
504,9/15/2013 0:00,14,100,NULL,NULL,219,88347,3,4.5,1,3.66,0.6049,5.63,242.57,0,27770,3,48,2,1,1,1,NULL,1024.48,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,8/4/2013 0:00,14,100,NULL,NULL,219,95258,2,4,0,3.56,0.5484,5.35,224.75,0,27770,3,48,2,1,1,1,NULL,1024.32,0,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,7/11/2013 0:00,14,100,NULL,NULL,219,95452,2,3.5,1,3.66,0.1088,4.8,164.36,0,27770,3,48,2,1,1,1,NULL,1025.55,0,NULL,NULL,NULL,-1,0,8,-1,0,8,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,8
504,7/25/2013 0:00,14,100,NULL,NULL,219,97574,2,2.5,1,3.91,0.1258,4.97,166.34,1,27770,3,48,2,1,1,1,NULL,1025.32,0,NULL,NULL,NULL,1,0,17,0,0,17,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,11/3/2013 0:00,14,100,NULL,NULL,219,103339,5,5,1,3.83,0.3624,6.21,831.68,1,27770,3,48,2,1,1,1,NULL,1024.69,0,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL
504,7/19/2013 0:00,14,100,NULL,NULL,219,111838,4,4.5,1,3.64,0.6041,5.74,187.13,0,27770,3,48,2,1,1,1,NULL,1024.49,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,-1,0,11,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,10
504,9/26/2013 0:00,14,100,NULL,NULL,219,112502,4,4,1,3.61,0.5571,5.67,237.62,0,27770,3,48,2,1,1,1,NULL,1024.38,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,7/16/2013 0:00,14,100,NULL,NULL,219,118936,2,3,0,3.97,0.1283,5.03,185.15,0,27770,3,48,2,1,1,1,NULL,1025.35,0,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL
504,11/5/2013 0:00,14,100,NULL,NULL,219,125849,0,0,0,4.01,0.1471,4.82,165.35,0,27770,3,48,2,1,1,1,NULL,1025.21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,7/13/2013 0:00,14,100,NULL,NULL,219,128090,3,4,1,3.53,0.5112,5.69,236.63,0,27770,3,48,2,1,1,1,NULL,1024.31,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,7/16/2013 0:00,14,100,NULL,NULL,219,138575,2,3.5,0,4.09,0.2033,5.08,363.37,0,27770,3,48,2,1,1,1,NULL,1025.07,0,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14
505,7/6/2013 0:00,5,41,NULL,NULL,56,5392,4,4,1,4.52,0.0376,5.01,130,0,16822,1,3,1,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
505,8/5/2013 0:00,5,41,NULL,NULL,56,12386,4,4.5,1,5.21,0.0486,5.71,191,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,9/24/2013 0:00,5,41,NULL,NULL,56,12753,4,4,0,4.67,0.0217,5.18,142,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,11/10/2013 0:00,5,41,NULL,NULL,56,18207,4,4,0,5.17,0.0528,5.21,166,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,8/7/2013 0:00,5,41,NULL,NULL,56,20403,4,4,1,4.49,0.0559,5.05,117,0,16822,1,3,1,0,1,1,NULL,NULL,0,0,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,11,NULL,NULL,NULL
505,10/9/2013 0:00,5,41,NULL,NULL,56,23572,4,4,0,2.08,0.0023,5.06,126,0,16822,1,3,1,0,1,1,NULL,NULL,0,-1,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,8/22/2013 0:00,5,41,NULL,NULL,56,26764,4,4.5,0,5.12,0.0789,5.51,204,0,16822,1,3,1,0,1,1,NULL,NULL,0,NULL,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,-1,NULL,NULL,-1,NULL,NULL,NULL,NULL
505,11/5/2013 0:00,5,41,NULL,NULL,56,28003,4,4,1,5.14,0.0788,5.02,130,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,23,NULL,NULL,NULL
505,6/24/2013 0:00,5,41,NULL,NULL,56,29619,4,4,1,4.53,0.0395,4.98,176,1,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,7,1,1,33,1,0,33,NULL,NULL,NULL
505,9/12/2013 0:00,5,41,NULL,NULL,56,38440,4,4.5,0,5.05,0.0407,5.28,124,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
505,10/27/2013 0:00,5,41,NULL,NULL,56,39200,4,4,0,5.27,0.0983,5.33,178,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,35,0,0,35,NULL,NULL,NULL
505,10/17/2013 0:00,5,41,NULL,NULL,56,39983,4,4.5,1,4.97,0.0457,5.65,181,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,5,-1,0,5,0,0,4,NULL,NULL,NULL
505,10/24/2013 0:00,5,41,NULL,NULL,56,51215,4,4,0,4.83,0.0572,5.27,166,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,6/14/2013 0:00,5,41,NULL,NULL,56,55561,4,4,1,4.57,0.0537,4.94,136,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,8,NULL,NULL,NULL
505,8/24/2013 0:00,5,41,NULL,NULL,56,60123,4,4,1,4.72,0.0148,5.07,178,0,16822,1,3,1,0,1,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,10,NULL,NULL,NULL
505,10/19/2013 0:00,5,41,NULL,NULL,56,61837,4,4,0,5.24,0.1121,5.55,225,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,27,0,0,NULL,NULL,NULL,NULL
505,7/3/2013 0:00,5,41,NULL,NULL,56,66170,4,4,0,5.05,0.0442,5.17,119,0,16822,1,3,1,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,0,0,NULL,NULL,NULL,NULL
505,10/4/2013 0:00,5,41,NULL,NULL,56,71024,4,4,0,5.23,0.1125,5.45,189,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,8/23/2013 0:00,5,41,NULL,NULL,56,74635,4,4,1,4.88,0.0146,5.15,143,0,16822,1,3,1,0,1,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,1,0,15,NULL,NULL,NULL
505,7/31/2013 0:00,5,41,NULL,NULL,56,79140,4,4,1,1.1,0.0055,5.14,180,0,16822,1,3,1,0,1,1,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL
505,8/1/2013 0:00,5,41,NULL,NULL,56,79513,4,4,1,4.8,0.022,5.36,151,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL
505,7/16/2013 0:00,5,41,NULL,NULL,56,85360,4,4.5,1,5.15,0.0429,5.69,191,0,16822,1,3,1,0,1,1,NULL,NULL,0,-1,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,24,-1,0,24,-1,0,24,NULL,NULL,NULL
505,11/23/2013 0:00,5,41,NULL,NULL,56,91180,4,4,1,4.73,0.0247,5.32,111,1,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,17,1,0,2,1,0,17,NULL,NULL,NULL
505,8/3/2013 0:00,5,41,NULL,NULL,56,107701,4,4,0,5.24,0.0435,4.85,97,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,2,0,0,2,NULL,NULL,NULL
505,9/25/2013 0:00,5,41,NULL,NULL,56,109299,4,4.5,0,4.57,0.0557,5.16,130,0,16822,1,3,1,0,1,1,NULL,NULL,0,-1,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,13,NULL,1,NULL,-1,0,13,NULL,NULL,NULL
505,10/6/2013 0:00,5,41,NULL,NULL,56,115192,4,4,0,5.24,0.1002,5.47,211,0,16822,1,3,1,0,1,1,NULL,NULL,0,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,9/1/2013 0:00,5,41,NULL,NULL,56,122777,4,4,0,5.05,0.0679,5.06,154,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,10/5/2013 0:00,5,41,NULL,NULL,56,124069,4,4.5,1,5.03,0.0434,5.28,183,0,16822,1,3,1,0,1,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,9/26/2013 0:00,5,41,NULL,NULL,56,125211,4,4,1,4.64,0.0219,5.35,143,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,32,0,1,NULL,0,0,NULL,NULL,NULL,NULL
505,10/12/2013 0:00,5,41,NULL,NULL,56,127105,5,4.5,1,4.74,0.0247,5.25,156,0,16822,1,3,1,0,1,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
505,10/3/2013 0:00,5,41,NULL,NULL,56,127863,4,4,1,4.04,0.0041,5.03,133,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,1,NULL,0,0,NULL,NULL,NULL,NULL
505,8/10/2013 0:00,5,41,NULL,NULL,56,135578,4,4.5,0,4.82,0.0571,5.32,178,0,16822,1,3,1,0,1,1,NULL,NULL,0,1,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,8/27/2013 0:00,32,220,NULL,NULL,55,3157,4,4.5,0,4.54,0.022,5.62,168.92,0,10979,1,74,2,0,1,0,NULL,10569.06,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,0,41,NULL,NULL,NULL
506,8/26/2013 0:00,32,220,NULL,NULL,55,14600,5,4.5,1,5.08,0.0255,6.11,359.07,1,10979,1,74,2,0,1,0,NULL,10570.85,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,9/6/2013 0:00,32,220,NULL,NULL,55,24847,4,4.5,0,5.7,0.0779,5.96,268.34,0,10979,1,74,2,0,1,0,NULL,10572.6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,6/13/2013 0:00,32,220,NULL,NULL,55,31919,3,4,1,5.65,0.0428,5.12,107.14,0,10979,1,74,2,0,1,0,NULL,10572.24,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,9/5/2013 0:00,32,220,NULL,NULL,55,48919,4,4,1,5.37,0.0242,5.52,149.61,0,10979,1,74,2,0,1,0,NULL,10573.39,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,11/12/2013 0:00,32,220,NULL,NULL,55,54876,4,4,1,5.37,0.0193,5.63,211.39,1,10979,1,74,2,0,1,0,NULL,10570.65,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,72,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,7/24/2013 0:00,32,220,NULL,NULL,55,55225,4,4.5,1,4.25,0.0278,5.86,252.9,1,10979,1,74,2,0,1,0,NULL,10570.76,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,9/3/2013 0:00,32,220,NULL,NULL,55,59780,4,4,1,5.32,0.0446,5.72,198.84,1,10979,1,74,2,0,1,0,NULL,10573.49,0,NULL,NULL,NULL,-1,0,2,-1,0,2,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,1,0,17
506,11/6/2013 0:00,32,220,NULL,NULL,55,68736,4,4.5,1,5.14,0.017,5.73,216.22,1,10979,1,74,2,0,1,0,NULL,10571.93,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,10/13/2013 0:00,32,220,NULL,NULL,55,71069,5,4.5,1,5.31,0.0226,6.21,326.25,1,10979,1,74,2,0,1,0,NULL,10571.56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,NULL
506,9/10/2013 0:00,32,220,NULL,NULL,55,73335,5,4.5,1,5.33,0.0166,6.21,362.93,1,10979,1,74,2,0,1,0,NULL,10571.52,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
